,Tic,Date,Elapsed_Days,Type,Negative,Positive,Uncertainty,Litigious,Constraining,Superfluous,Interesting,Modal,Positiv,Negativ,Pstv,Ngtv,Strong,Weak,Active,Passive,EMOT,Virtue,Vice,Ovrst,Undrst,Role,Need,Goal,Try,Means,Persist,Complet,Fail,Think,Know,Causal,Ought,Perceiv,Compare,EVAL,Solve,ABS
1124,MSA,2011-02-28,123.0,10K,-0.43431635388739953,-0.4143426294820718,-0.3342175066312998,-1.0472727272727274,-0.4036697247706422,0.0,0.8470588235294116,-0.23529411764705876,-0.5510280235146836,-0.18709848292604492,-0.5256630675987606,-0.11252521059139808,-0.6768071808867678,-0.39371355608019065,-0.4694817022873815,-0.41544761678758435,-0.2058306992623815,-0.5655174384915911,0.06935270808560867,-0.5852585549949709,-0.5199547599361908,-0.771654285721016,-0.47694145749103944,-0.48088603065380486,-0.4003373024344853,-0.5033192054537894,-1.3126491647881935,-1.4363106367548362,-1.3721682846764487,1.0,-0.6936309129894459,-0.22377564992455268,-1.5238095238095237,-0.7866740901733849,-0.4629349469938957,-2.5663726569894147,-0.2911562702774011,-0.7602935185150387
1125,MSA,2011-04-28,59.0,10Q,0.9651474530831099,0.8605577689243029,0.5782493368700266,1.4327272727272726,0.6788990825688073,0.0,0.5647058823529412,0.6787330316742081,0.700447550840892,0.8221179149607307,0.6569144350271534,0.732999348058514,1.0993434024240871,0.7753021915560979,0.7128805212331321,0.5814128500729155,0.5753424657534247,0.7145088823101147,1.2931197718466787,0.9962107306986552,0.7123564439429518,1.2445768649537114,0.7330943845161292,0.8881743479099679,0.6692116872054642,0.7111989076815011,0.7016706444249008,1.437227294416199,1.3236245955126569,-1.0,1.012064502039923,1.1245752877775381,0.38095238095238093,0.7209586410228161,0.2985375695856536,2.385863180012341,0.5707146945957222,0.7677636755991929
1126,MSA,2013-02-20,664.0,10K,-1.0563002680965148,-0.7888446215139443,-0.636604774535809,-1.6727272727272728,-0.5688073394495412,0.0,-0.8941176470588235,-0.6334841628959276,-0.6918154077740228,-0.9363938559691514,-0.6626577481596221,-0.8422471418213728,-1.1205665994299805,-0.868647752026206,-0.7731461708235996,-0.6406397149954041,-0.6729891110642784,-0.6740611531255936,-1.2851717304961048,-0.939784675641992,-0.8928486747914686,-1.3663826742416314,-0.7976105135483873,-0.9421221864951769,-0.5770091877059679,-0.7474645523055432,-0.644391408145317,-1.244087558954301,-1.5501618123352707,1.0,-1.0965327631420834,-1.105533827980168,-1.3333333333333333,-0.8002193838729466,-0.20978315688837734,-2.327685257810712,-0.5724037776923419,-0.8349771806379321
1127,MSA,2013-07-24,154.0,10Q,0.552278820375335,0.4621513944223107,-0.07427055702917773,0.4290909090909091,-0.1651376146788991,0.0,0.0,-0.46153846153846145,0.6009159778194704,0.510057631831565,0.6241671015599459,0.5070647111850819,0.3600551472935257,0.7448543593966245,0.45852972635388645,0.2748876774594434,-0.11450649820864056,0.5636380043548843,0.7217525317259255,-0.013783416591211406,0.17810171841593025,0.552332614329949,0.36224611698924736,0.6841729189710609,-0.3473952224338531,0.6129162733508642,-0.2720763723280228,1.35124482081061,0.7993527508401461,-1.0,0.6158461327895339,0.31882897607242966,-0.5714285714285714,-0.18971721090385818,0.09178013118405093,0.9770487518909056,0.3156853097959449,0.6140822103817763
1128,MSFG,2006-03-13,,10K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1129,MSFG,2007-03-14,366.0,10K,-0.3896103896103895,0.48484848484848486,-0.6575342465753427,-0.4516129032258065,-0.4545454545454546,0.0,-0.7058823529411764,-1.4054054054054053,-0.39362046457984845,-0.2866811891961123,-0.4581781443640771,-0.16404616971050334,-0.23245746420813784,-0.2487140373540777,-0.376690957991197,-0.6648562299892928,-1.438978240357199,-0.39374092421935236,-0.2349043918620446,-0.17037973694935005,-0.4214274338412718,1.1351482748359585,-0.5258295627450982,0.2149253731343279,-0.44099114209775414,-0.37665010475160354,0.0,-0.1401575698318065,0.0,0.0,-0.7704678389519455,-0.7340000001012802,-5.0,0.4412331406174761,-0.16117216088620556,-0.45952858390412965,-0.2892353978285598,-0.5221287848472572
1130,MSFG,2007-08-03,142.0,10Q,-0.4415584415584416,-1.696969696969697,-0.410958904109589,-0.25806451612903214,-0.36363636363636365,0.0,0.11764705882352944,-0.7567567567567567,-0.3989795379207668,-0.28091827720451945,-0.4749959992769843,-0.3296311547812383,-0.5874204671398395,-0.05761112495797405,-0.6420437886121171,-0.25994101745239406,-0.6537369919263477,-0.3856527817555656,-0.28885827678003984,-0.488039253920166,-0.5936362410311324,-2.8342245989081754,-0.5686274509803924,-1.4268656719999997,0.030470914084195222,-0.7479926898368473,-2.7000000002699998,-0.39415391678018785,-1.2,0.0,-0.4837609951612555,0.08800000031296018,1.0,-0.6294155427725716,-0.5347985348806503,-0.24533362036580664,-0.3847342201638737,0.11401061282119851
1132,MSFG,2007-11-02,91.0,10Q,-0.025974025974025983,0.0,-0.0273972602739726,-0.06451612903225812,0.2727272727272726,0.0,-0.11764705882352944,0.16216216216216217,0.04148277815661483,-0.008346872358010349,0.05032243327182562,-0.009794268992265764,-0.041379888827020705,-0.004966476235534367,0.04214623353065117,0.0591054312478948,-0.0283822138137515,0.11035196799564806,0.006887730001254977,0.03288309392169875,-0.10475933668586257,0.10695187170837028,-0.007352941176470562,-0.019900497552238883,0.04352987741238157,0.03366201469536967,0.19999999982000016,-0.041961635069218794,0.0,0.0,0.010404617176073105,0.08999999999279995,0.0,-0.20231213872520515,-0.029304029276013388,0.06167520103877522,-0.010634755938431995,-0.03262365674828671
1134,MSFG,2008-05-07,187.0,10Q,-0.15584415584415579,0.303030303030303,0.0273972602739726,0.3870967741935485,-0.18181818181818177,0.0,-0.47058823529411764,-0.10810810810810811,0.04358833081938396,-0.2146897183496388,0.05972153814791292,-0.29500497980916984,0.0004861661820073637,-0.21504842309945493,-0.13832030923860994,-0.17891373796098775,0.14758751183150765,-0.07666727107047666,-0.28790711405246094,-0.08509794352948963,0.37796054093543563,0.010695187218965452,0.02450980392156865,0.26666666662686556,-0.09576573020276768,0.02307125118658271,-0.4999999998500001,0.3296985616417969,0.8,0.0,-0.06684178319664658,-0.17200000030624008,0.0,-0.3012202953633723,-0.24908424910984994,-0.10244767401695898,-0.0521752099236068,-0.4706591972501186
1136,MSFG,2009-05-11,369.0,10Q,0.4155844155844155,-0.06060606060606055,0.0821917808219178,-0.25806451612903236,-0.18181818181818177,0.0,0.5882352941176471,0.16216216216216206,0.03329263191321674,0.24097374509171154,0.006529740576466381,0.2683977379064396,0.15302738866820687,0.16676717864829327,0.2725023419177801,0.10997788160095778,-0.022705771051001244,0.09844811152798016,0.38590967243474983,0.14709013931794934,-0.08547930434979278,0.05347593577397114,0.10784313725490191,0.06965174137313468,0.0870597546941736,0.199937000168544,0.0,-0.14386846347811366,0.5,0.0,-0.0012559685805032528,0.12200000015023993,0.0,0.6332691073505468,0.2087912088882986,0.1558590060836199,0.04848763888134178,0.08652960129733211
1138,MUX,2007-11-09,,10Q,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1140,MUX,2008-03-18,130.0,10K,2.2465753424657535,2.6666666666666665,3.0933333333333333,4.444444444444445,2.3714285714285714,0.0,0.30000000000000004,4.017241379310344,1.4722537168217231,0.8354505320786629,1.6553559171184653,0.8073048662462183,1.8052580611342233,1.6694705358194306,1.5371109776924912,1.4624791697449058,1.5639445298724364,1.8754168317309863,2.625843555157972,1.5361427999860486,2.2011532091695067,2.931593071610792,2.630164786906767,1.60486111125,3.485428239640452,1.3033725617320735,2.2758064508209155,1.7791048110248513,0.6439393940909088,0.0,0.9255858068716227,1.3154425611299436,1.4000000000000001,3.2483279866913892,2.4684385384276997,2.961492812760422,0.8067467264915911,0.8234368234600611
1142,MUX,2008-05-09,52.0,10Q,-2.3424657534246576,-2.7916666666666665,-3.1333333333333333,-4.555555555555555,-2.4857142857142858,0.0,-0.7,-4.051724137931034,-1.6321976962722762,-0.9199696978702302,-1.8080460448253064,-0.8844920648246104,-1.953844915025485,-1.7950838822374875,-1.666385006934865,-1.5192349401432665,-1.7026194142672977,-2.0535059808838505,-2.6956550640755172,-1.677741060487818,-2.261787657128868,-3.166918760678889,-2.797954380256049,-1.6465277777916667,-3.6264952852383696,-1.4252662459920493,-2.2758064508209155,-1.9119321355402135,-1.553030303181818,0.0,-0.9528962678895335,-1.4999999999322036,-1.4000000000000001,-3.2483279866913892,-2.490033222809307,-3.2317148941211085,-0.8903492548511996,-1.0868104433342436
1144,MUX,2008-08-08,91.0,10Q,0.0821917808219178,0.08333333333333334,-0.013333333333333308,0.037037037037037035,0.02857142857142858,0.0,0.2,-0.03448275862068967,0.039765297803408706,0.044168080193550355,0.040381313758761805,0.04772643576949831,0.035936695478065994,0.03565587173699705,0.04572237610719454,0.04193718427226176,0.07858243449042143,0.017153442579425637,0.06981150891754528,0.021029058339748524,-0.0024182941489718224,0.03220297633883415,0.03482425522343599,0.006944444458333365,0.0,0.07329050635411363,0.19354838708428723,0.023440116085430972,0.0,0.0,0.005621154305084863,0.045197740045197776,0.0,0.0,0.0,0.01802801275173882,0.00431534034987871,0.10824032473117232
1146,MUX,2008-11-07,91.0,10Q,0.2191780821917808,0.49999999999999994,0.06666666666666671,0.25925925925925924,0.5714285714285714,0.0,0.29999999999999993,0.13793103448275862,0.1490518321375767,0.057382151925873315,0.14970327452241508,0.04786391933325623,0.1224907516869822,0.1354268891069676,0.10892045031306224,0.08129722325658104,0.18027734971331977,0.2311594090133311,0.20105714579422868,0.059281916863509254,0.05981247240679963,0.31397901940024187,0.31974997977882136,0.09027777791666663,0.1410670455979175,0.05498130293962958,-0.09677419354214362,0.12389775645826087,0.4545454545454545,0.0,0.0872466487715081,0.12806026372881357,0.0,0.36539611765035535,0.15282392031266762,0.20440992932439828,0.02530022447292682,0.07338895084209862
1148,MUX,2009-03-13,126.0,10K,2.5342465753424657,2.041666666666667,3.1999999999999997,4.9259259259259265,2.542857142857143,0.0,0.10000000000000009,4.413793103448276,1.5391495183518649,0.9184351103465478,1.693956949428082,0.8792985533100569,2.0277906228619,1.6587067936211972,1.6784135474253947,1.6176275278843542,1.797380585270453,1.8159981157419776,3.0910209085360303,1.640107239161046,2.189948446871753,2.75340326866586,2.2203100903772115,1.1423611108333336,3.414326313983995,1.4500176718840425,2.4693548379052026,1.7527067754862242,2.159090909090909,1.0,0.9993381180567245,1.4623352164971752,1.9000000000000001,2.282094502268192,2.1079734222668405,3.0318308779901915,0.9309545529519865,1.0742364439129966
1150,MUX,2009-05-08,56.0,10Q,-2.780821917808219,-2.5833333333333335,-3.28,-5.185185185185185,-3.2,0.0,-0.5,-4.448275862068965,-1.6942282058602032,-1.011260783437205,-1.847485904642089,-0.9654614643337631,-2.1488185836535663,-1.817849744160942,-1.8289920345225366,-1.7237590613846943,-1.9499229581048005,-1.996463831280435,-3.3648814850545667,-1.651708985006928,-2.2768726822995675,-2.951988289529347,-2.4134264147980837,-1.3506944442916669,-3.508371011096296,-1.5473031537406108,-2.7596774185316333,-1.8531644158590541,-2.727272727272727,-1.0,-1.0891182448161927,-1.611111110960452,-1.9000000000000001,-2.6170409434781345,-2.24750830598638,-3.2138939958278248,-0.9450924301849477,-1.2659924053389935
1152,MUX,2009-08-07,91.0,10Q,0.1095890410958904,0.08333333333333331,-0.013333333333333364,0.07407407407407407,0.028571428571428567,0.0,0.2,-0.017241379310344807,0.061582779646849384,0.06178078379871578,0.04968681158526653,0.06675808857522487,0.04471503952692793,0.05986261040235524,0.03510897369745422,0.0217885929702685,0.04160246531845846,0.05358773798222721,0.05584920713403621,0.03818133112588623,0.0007254883293318082,0.0644059526776683,-0.031658413839487254,0.07638888887499995,0.0,0.06581309436859636,0.0,0.023440116085430965,0.0,0.0,0.021297049453563477,-0.011299435028248594,0.0,0.0,0.06644518272643789,0.04718980912233034,0.018987497912311663,0.06233034181109756
1154,MUX,2009-11-06,91.0,10Q,0.1232876712328767,-0.08333333333333331,0.0,0.037037037037037035,0.05714285714285716,0.0,-0.3,-0.06896551724137934,0.008728320270679768,0.00029081863865448865,0.0004311730555515425,0.00031424814068198303,-0.019144175917329725,0.04317958783120704,-0.013897542298523968,0.006442863536142401,0.07704160241077301,-0.008145489561827701,0.23336990134636046,-0.003504843036597066,0.009055167555094834,-0.19053427668216974,-0.047487620759230964,-0.01388888887499995,0.0,-0.0106113688602123,0.0,0.14064069651258582,0.0,0.0,0.003008505113671761,-0.030131826824858793,0.0,-0.03044967644041327,-0.019933554859791813,0.019414783024855636,0.016110604173112247,0.02232466670988037
1156,MUX,2010-03-16,130.0,10K,2.780821917808219,2.6666666666666665,3.4400000000000004,6.0,3.0,0.0,0.7,4.586206896551724,1.696665075415696,0.9663013907652944,1.8662283903004906,0.8956682155858341,2.2678086382280553,1.7174244899901863,1.9604964244183414,1.8543837744829574,2.331278889913319,2.02056751091358,2.9222765196063896,1.70460805603662,2.204742786981995,3.545303733755091,2.799659063639828,1.4409722222083334,4.108913577044765,1.5144197921059201,2.1983870959872007,1.7049056816187034,3.295454545454545,1.0,1.1630788056130765,1.7052730697627119,2.0,3.081126637560497,2.1129568111312897,3.261433198987023,0.9935989120801716,1.1962177030925543
1158,MUX,2010-08-06,143.0,10Q,-2.808219178082192,-2.708333333333333,-3.3733333333333335,-6.148148148148148,-2.857142857142857,0.0,-0.7,-4.5344827586206895,-1.716733574491615,-0.9914299384619684,-1.8570052073243586,-0.922821218667938,-2.2098149521993626,-1.7449841891069673,-1.8423560267405168,-1.8112030724761259,-2.4699537743081805,-2.0186125933768833,-2.9851068776321803,-1.6907408421653358,-2.0449961459652912,-3.3864845095327127,-2.742673918728751,-1.3354166666666667,-4.132424751358108,-1.4826012281450498,-1.2951612895293443,-1.6814655655332724,-2.7840909090909087,-1.0,-1.1179097053143576,-1.5894538607909605,-2.0,-3.081126637560497,-2.129568106768049,-3.329583049489414,-0.9376721002509147,-1.194944287493762
1159,MUX,2010-11-03,89.0,10Q,-0.0821917808219178,0.08333333333333334,-0.026666666666666672,0.14814814814814814,0.02857142857142858,0.0,0.09999999999999998,-0.03448275862068967,-0.0036008469267842236,-0.015949584514337645,-0.007545527928874279,-0.010163963173133894,-0.0033572250551757166,-0.05094864239450442,-0.0015536730546780175,0.03613860718110515,-0.09244992292990759,-0.02549059068698012,-0.05584920713403624,-0.017023523397864004,-0.027931296024059638,0.010734325435543701,-0.13613117950979525,0.08333333333333331,0.0,-0.01136447930345702,-0.09677419354214356,-0.04688023217086193,-0.5113636363636364,0.0,-0.00435441533485606,-0.014124293785310715,0.0,-0.0913490294125888,-0.059800664459774194,-0.02218832333811188,0.017433975257930806,0.10931267471121925
1161,MUX,2011-03-14,131.0,10K,3.0684931506849313,2.625,3.76,7.148148148148148,2.4857142857142858,2.0,0.8,5.120689655172414,2.0301258287093233,1.2280167403056965,2.2079935913002777,1.1890742654634974,2.4402786882418073,2.0194401602551517,1.980695224759141,2.091283982954176,2.9661016943401846,2.015457196365718,3.511252950771566,2.046798433476469,2.213278876454009,4.338521591949111,4.695998052625115,1.38888888875,4.868324506364135,1.6097745852866814,2.0370967746427677,2.0308070097055837,2.6677489177272724,1.0,1.328023472553365,1.7546408395480229,1.7,3.135011690725463,2.041528239181598,3.959560339650003,1.2195357518664234,1.1715522031043148
1163,MUX,2011-08-05,144.0,10Q,-3.0273972602739727,-2.583333333333333,-3.7199999999999998,-7.0740740740740735,-2.685714285714286,-2.0,-0.9000000000000001,-5.06896551724138,-1.8771346367091635,-1.193731949650723,-2.0635153498928633,-1.1520273562047105,-2.3262952541871753,-2.0214729655544645,-1.870925458444964,-2.1315946821469547,-2.828967641932522,-1.9371455020404111,-3.492636548579718,-1.9915246525489454,-2.21591457274526,-3.8262015137376135,-4.417404010837627,-1.3472222220833334,-4.656723937967258,-1.5535307979233601,-2.3596774198477624,-1.707528741855454,-2.6677489177272724,-1.0,-1.2701944564391434,-1.7998385796610172,-1.5,-2.9792289709105875,-2.003322259163232,-3.864507147143835,-1.1074375921587767,-1.1809129246970682
1165,MUX,2011-11-03,90.0,10Q,0.36986301369863017,0.3333333333333333,0.2,0.4814814814814815,0.3714285714285714,1.0,0.09999999999999998,0.5517241379310345,0.24394312491186665,0.10406763091426818,0.2728537738899987,0.09831056552081807,0.24301963415323563,0.11207299401373896,0.33552627857141276,0.16079546507913706,0.20647149451264363,0.3540839928528612,0.29068182571568585,0.2075283248978651,0.1887502916086553,-0.12856794333530797,-0.1614579105813851,0.35416666666666674,0.4374757782857196,0.17331881063730914,0.7016129031805411,0.0468802321708619,0.5113636363636364,0.0,0.10485863933781145,0.16478342757062148,0.0,0.19357294327470725,0.12292358808278056,0.3975816167856007,0.09963915534237361,0.2964252678357206
1167,MUX,2012-03-12,130.0,10K,3.438356164383562,3.0833333333333335,4.2,7.111111111111111,3.571428571428571,3.0,1.7,5.844827586206897,1.9548287553795172,1.3780045038498916,2.0825429086044833,1.2910456814774898,2.8428767047980514,2.1966408086359173,2.1079629977528618,2.393313538588734,2.9714946064802787,2.1532046278475376,3.76835876428423,2.3585357295681746,2.4382990522109544,4.54720663702827,4.2006656393621125,1.2861111112499999,4.965327476335683,1.9055067301936712,2.07281105986627,2.2371637458974067,3.1753246754545454,1.0,1.5115213654327913,2.1482378259887005,2.8000000000000003,3.0134848561181675,2.1594684387587337,4.465410888228239,1.1523870000864247,1.3418156137949384
1169,MUX,2012-05-09,58.0,10Q,-2.9452054794520555,-2.9166666666666665,-3.8000000000000003,-5.666666666666666,-3.114285714285714,-3.0,-0.8999999999999999,-5.517241379310345,-1.763810688560119,-1.004977422991781,-1.8781850677721603,-0.9480660168548164,-2.4800692092468437,-1.8371197550539744,-1.8419021197687422,-1.937492423412152,-2.7950693369198554,-1.9940989929277795,-3.466839532845297,-1.9959953042377094,-1.9565968662427915,-3.9992681155500622,-3.9823849347374525,-1.1868055558333335,-4.191461050377472,-1.549585349322681,-1.4195852534568005,-2.3966402501527693,-2.4017232768181818,-1.0,-1.2569353385571054,-1.543718051977401,-2.4000000000000004,-2.358001195395226,-1.7076411959079922,-4.049120480485417,-0.9395235867698826,-1.196484630167507
1171,MUX,2012-08-08,91.0,10Q,-0.1643835616438356,-0.04166666666666674,0.08000000000000007,-1.4444444444444442,-0.08571428571428574,0.0,-0.20000000000000007,-0.06896551724137945,0.007395991781982136,0.09929898445033347,-0.028680489511058394,0.11436948723076601,0.04942877674599633,0.1158075923454367,0.07054642574216774,-0.01668171718411804,-0.027734976878972306,0.04340041516058124,0.11286193950978007,0.12114467273785123,0.09155441347950732,-0.05415955105676118,-0.0312525367016403,-0.0659722220833332,-0.15057486149227373,0.21445677933794716,0.511520736741192,0.2345685902281312,0.0,0.0,0.02356628049209808,0.12335216564971763,1.0,0.18650426777504214,0.011627906712508684,-0.041161861320695436,0.11695805486730737,0.1247784799255931
1173,MUX,2012-11-07,91.0,10Q,0.027397260273972712,0.20833333333333337,-0.05333333333333323,0.0,-0.1428571428571428,0.0,0.4,0.051724137931034475,0.10467165766615516,0.011938244705894996,0.12811682876120167,0.009364745471495906,0.021230210962784435,0.09253667497546603,0.016352997478217945,0.04659587038787261,0.2149460708120351,0.21806390084624316,-0.05581596373122766,0.025619967943111277,0.0854195189556004,-0.02415223225412566,0.18995048297360662,0.08472222208333346,-0.2803255397270765,-0.009482152783642617,-1.0967741929614983,0.32816162519603354,0.3059440559090909,0.0,0.029451681794111284,0.12335216587570597,-0.8,0.1446359638455923,0.033222591632321996,0.14699223951479712,0.022813766371060806,0.07109773090729654
1175,MUX,2013-03-11,124.0,10K,3.013698630136986,2.7083333333333335,3.3466666666666667,6.962962962962964,3.571428571428571,2.0,0.09999999999999987,5.448275862068966,1.441702986658167,0.6608626280208203,1.5980204760811207,0.5797632618323824,2.1583430306357467,1.5979835505397448,1.5458012254383884,1.5263349624736922,1.5138674876998865,1.7799721116624203,3.529669889754103,1.425936657510583,1.404229198092633,3.884166871469546,2.231918175683852,0.8312499999999998,4.644632476311434,1.1528801403086366,1.5403225806748178,1.3578989472199083,1.4329004327272727,1.0,0.8096452182007177,1.115281139661017,2.3,1.6467293780372254,1.6511627908506528,2.7926454350413175,0.5674980893925233,0.9749689261229384
1177,MUX,2013-05-08,58.0,10Q,-3.506849315068493,-2.916666666666667,-3.7333333333333334,-7.2592592592592595,-3.8857142857142852,-3.0,0.10000000000000009,-6.068965517241379,-1.7701288900741274,-0.7749258513467471,-1.949404042590562,-0.6641276635321292,-2.6042599555266466,-1.8676456842983316,-1.9673423663231135,-1.7252804182602404,-1.9391371331774614,-2.3773035405524037,-3.8291945064131805,-1.7640486721136226,-1.6832172763945688,-4.342815322277904,-2.4980923781422733,-0.9666666666666666,-5.117749644222951,-1.5495227292019074,-2.277649769465958,-1.7908713769300535,-2.7965367963636365,-1.0,-0.8373156670301923,-1.5013451699435025,-2.3,-2.2366918599951413,-1.996677741315173,-3.3228635181071766,-0.699272146410834,-1.2854867758879154
1179,MUX,2013-08-09,93.0,10Q,0.6986301369863014,0.20833333333333337,0.29333333333333333,1.3703703703703702,0.8571428571428572,2.0,0.3999999999999999,0.5344827586206897,0.5324773163201693,0.585297170721819,0.5663457694003439,0.6253804472171514,0.4433401849494508,0.5401537451422962,0.43162447057616815,0.423485363833527,0.7950693369198554,0.5527625000995944,0.5143778462733366,0.6001994963076687,0.5348582428798965,0.18907050498063616,0.8653299780471567,0.08194444458333328,-0.1948068724990798,0.4605475380574213,0.3677419354601459,0.4453622056231886,-0.05681818181818182,0.0,0.49108436361095753,0.1930320151412429,0.5,0.3083029739934402,0.504983388625247,0.5712502723299818,0.5092677070751497,0.3206485976659721
1181,MUX,2013-11-07,90.0,10Q,-0.1095890410958904,0.04166666666666674,-0.026666666666666616,-0.22222222222222232,-0.05714285714285716,-1.0,-0.09999999999999987,-0.017241379310344973,0.005707349749491497,-0.03547338192783589,-0.0058308135835707375,-0.05247242430883525,0.0736403835797006,-0.01529277036310095,0.11909686687199117,0.1103351638677661,-0.031587056384718926,0.02690256492135079,-0.24001861622738385,-0.14835955115760524,-0.1455703082544484,0.01693095858667304,-0.2515626266989508,0.24444444458333336,0.1787882701886564,-0.026846211002696574,-0.25806451624141535,-0.04967072220335633,2.3295454545454546,0.0,-0.11523354513874495,0.10263653491525426,-0.19999999999999996,0.4719699856028723,0.6013289040001766,-0.12535682312437357,0.023796020566853038,-0.04314119610979317
1183,MUX,2014-03-10,123.0,10K,3.698630136986301,3.083333333333333,4.1066666666666665,7.962962962962963,3.4000000000000004,2.0,-0.8,5.8965517241379315,1.3688632990136547,0.4570604340180915,1.5440180147327565,0.28530083311633936,2.5357998942536577,1.6037665309126594,1.7682622818214213,1.5374854288520938,1.5261941440597244,2.108700344670833,4.399355074411168,1.4968462919481857,1.6823961631572912,4.960039033614056,2.0099034014796437,1.0437499999999997,6.5679498772490925,1.229502225981573,3.645391704345459,1.2090821145980164,1.372294372272727,1.0,0.651364416137937,1.5154694650847456,1.4999999999999998,1.596215539792455,1.1910299000918312,3.067274564245332,0.32879979687464767,1.0159071045571673
1185,MUX,2014-05-07,58.0,10Q,-4.054794520547945,-3.3333333333333335,-4.1866666666666665,-8.777777777777777,-4.2,-2.0,0.8,-6.051724137931035,-1.521333446695243,-0.6864059818457701,-1.714221606633577,-0.5295880756217188,-2.7581048576805305,-1.7082807605495582,-2.0160676348877065,-1.810852072441103,-1.9021571642828483,-2.310120240012339,-4.3122569061160165,-1.7084978471615684,-1.9580633620373677,-4.728763112693707,-2.1962821658048215,-1.2534722225,-6.360483141647362,-1.444874863664213,-4.013133639805605,-1.2191278789025168,-3.531385281363636,-1.0,-0.7704542148572583,-1.7028517627118642,-1.7999999999999998,-2.460225109622741,-1.5548172759541286,-3.2869389658418005,-0.5587581233525882,-1.2068332716731436
1187,MUX,2014-08-06,91.0,10Q,0.4931506849315068,0.29166666666666663,0.1466666666666666,0.07407407407407407,0.9142857142857144,0.0,0.4999999999999998,0.06896551724137934,0.31795734982253077,0.3033459075691668,0.3222569377530702,0.3489964052561709,0.3243772581897575,0.15497219528949957,0.24036099180411963,0.41720469795717285,0.2542372880572459,0.32343604427680817,0.37817891679926063,0.20273923961169749,0.178550709111855,-0.03059282752189274,0.1308547767811018,0.3055555558333334,0.19413512462931193,0.30331263917669105,0.48387096771071786,0.5176917065528606,0.05681818181818182,0.0,0.42261579966631635,0.09792843683615815,-0.09999999999999998,0.228372573805519,0.1445182726437897,0.317999016484926,0.29939831854113863,0.2819305552319574
1189,MUX,2014-11-07,93.0,10Q,0.17808219178082196,0.04166666666666674,0.053333333333333455,0.14814814814814814,-0.11428571428571432,0.0,0.0,-0.051724137931034586,-0.017602665580671584,0.15427474161843202,-0.001034815214790319,0.14195668541575057,0.023885856636005842,0.18850179882237472,-0.005126544300532387,0.0347328917164611,0.07550077070092431,0.02014331676212544,0.37977460851144595,0.1680822591584188,-0.10215948763529359,0.09929251059275868,0.06331682767897462,0.036111110833333404,-0.19749386383708445,0.06654854295109103,0.2709677419180019,0.029941957987719148,0.625,0.0,0.06230772481416391,0.14689265536723162,0.0,0.06660866667101928,0.37707641227602373,-0.017195950574555807,0.05048742810891871,0.019860814649741654
1191,MUX,2015-03-09,122.0,10K,4.219178082191781,3.125,4.12,9.0,4.3428571428571425,2.0,-1.2999999999999998,6.344827586206897,1.3510361647188913,0.2836299619939364,1.5115881015672323,0.09436282343247449,2.65343468736485,1.4035468949950933,1.9408379161221978,1.5020297265695843,1.8482280419574029,2.0825716515428763,3.719424220119347,1.3581526945833848,2.003341643039482,4.6495730685581425,2.3298969079084104,1.3284722225,6.384769409830212,1.1644666476168077,4.084101382381671,0.9177549577371473,3.304112554090909,1.0,0.3093781831270801,1.6576540219209037,2.5,2.2859007127709905,1.13787375383892,2.937435050676054,0.20899735344901682,0.9629427072997623
1193,MUX,2015-05-08,60.0,10Q,-4.904109589041096,-3.25,-4.24,-9.148148148148149,-4.885714285714285,-2.0,0.5,-6.293103448275862,-1.5873811556866957,-0.6939841440884589,-1.7578074980352234,-0.5165650154156103,-2.896914439140082,-1.9140964533856724,-2.1900874405019,-1.9053845208680782,-2.0878274258589133,-2.3162454735895306,-4.562547786309459,-1.6216219560567233,-2.0130868795013415,-4.86743108288533,-2.3028654928198735,-1.5993055558333333,-6.573763079930259,-1.4247984262332292,-3.967972350131098,-1.221360271022273,-3.929112554090909,-1.0,-0.5330904917078934,-1.9862792571751409,-2.5,-2.307215485996098,-1.8073089702069516,-3.139229927436459,-0.43982285766477536,-1.280150848644031
1195,MUX,2015-08-06,90.0,10Q,0.6575342465753425,0.6666666666666667,0.1200000000000001,0.18518518518518534,0.7142857142857143,0.0,1.9,-0.017241379310344973,0.32557630130819115,0.3823051145165903,0.29563574486527666,0.38482279728732505,0.14062912381269266,0.49975466143277736,0.1112353916318316,0.4473825296844749,0.20801232659229196,0.2207847825926279,0.6552308764349977,0.1560897140389097,0.19960574477977122,0.1236887045448829,0.0932705575015147,0.12638888916666668,0.019377341518196145,0.15481506771565812,-0.5161290320957336,0.4290378393315788,0.6022727272727273,0.0,0.22687057440384573,0.2212806024858759,0.4,0.13512043964395115,0.16611295696559658,0.18364799799286358,0.22294487062475987,0.3336795647096318
